elan_filename,participant,vowel,sound_start,sound_end,word,keyword,utterance,Addressee,F1_20,F1_35,F1_50,F1_65,F1_80,F2_20,F2_35,F2_50,F2_65,F2_80,praat_filename,X16,fol.word,sound_start.elan,sound_end.elan,utterance.elan,word.elan,vowel.elan,fol.phonOLOG.seg,fol.PHONETIC.seg,prec.phonOLOG.seg,prec.PHONETIC.seg,lex.stress,,participant.elan,mismatch,meanF1,meanF2,meanFleeceF1,meanFleeceF2,meanTRAPF1,u_F1,u_F2,trapF2,S_F1,S_F2,normF1_20,normF1_35,normF1_50,normF1_65,normF1_80,normF2_20,normF2_35,normF2_50,normF2_65,normF2_80,duration,changeF1,normChangeF1,changeF2,normChangeF2,VL,normVL,normVSL1,normVSL2,normVSL3,normVSL4,VSL1,VSL2,VSL3,VSL4,TrajLength,norm_TL,sex,age,roland.rolling,tauto.l,breaking.word,prec.seg,syl.type
F1_diapix_ind_fac2,F1,foot,535.762,535.893,BUSH,keyword,((is over)) in the bush,child,685.88,773.83,815.21,786.92,717.9,2412.57,2446.61,2504.07,2430.45,2522.28,F1_diapix_corrected,NA,sp,535.762,535.893,((is over)) in the bush,BUSH,foot,NA,NA,NA,NA,NA,,F1,2488,755.9480000000000,2463.1960000000000,435.9038461538460,3442.9476307692300,1003.6989833333300,435.9038461538460,435.9038461538460,1939.4257384615400,625.1688918803420,1939.4257384615400,1.0971115308329800,1.2377935147613100,1.3039836284049000,1.258731856655810,1.1483296903029600,1.2439610097748800,1.2615125969921300,1.2911399237108000,1.2531802336128500,1.3005293010088700,0.1310000000000860,32.02000000000000,0.05121815946998300,109.71000000000000,0.05656829123399600,114.28720182067600,0.07631036255074920,0.14177263070090400,0.07251833997442880,0.05906488735928070,0.12012731795339300,94.30760361709970,70.8092931754018,78.86842524103080,114.87606060446200,358.8613826379950,0.39348317598800600,F,child,n.a.,ok,ok,other,other
F1_diapix_ind_fac2,F1,goat,539.789,539.961,NO,n,no it's not ((in)),child,742.86,758.14,902.71,690.28,586.01,2409.93,2250.08,2310.11,1929.47,1839.24,F1_diapix_corrected,NA,IT'S,539.789,539.961,no it's not ((in)),NO,goat,ɪ,ə,n,n,1,,F1,2489,736,2147.766,435.9038461538460,3442.9476307692300,1003.6989833333300,435.9038461538460,435.9038461538460,1939.4257384615400,625.1688918803420,1939.4257384615400,1.1882549014325900,1.2126962967074600,1.4439458068441100,1.1041496289487800,0.9373626992818500,1.2425997820941000,1.1601784772563100,1.1911309384975500,0.9948666565240930,0.9483425756012650,0.17200000000002500,-156.85000000000000,-0.25089220215074500,-570.6900000000000,-0.29425720649283700,591.852176307564,0.3866965227061380,0.08596890888075070,0.2333117888048740,0.39240426971534500,0.17315417989016500,160.57864397235400,156.53780949023200,435.90516686545500,137.89012219880000,890.9117425268400,0.8848391472911360,F,child,not.rolling,ok,ok,nasal,final.open
F1_diapix_ind_fac2,F1,lot,540.217,540.325,NOT,n,no it's not ((in)),child,713.18,717.89,719.16,726.36,741.04,1478.52,1445.2,1420.18,1415.91,1417.78,F1_diapix_corrected,NA,sp,540.217,540.325,no it's not ((in)),NOT,lot,NA,NA,NA,NA,NA,,F1,2489,723.5260000000000,1435.518,435.9038461538460,3442.9476307692300,1003.6989833333300,435.9038461538460,435.9038461538460,1939.4257384615400,625.1688918803420,1939.4257384615400,1.1407797305060100,1.1483136946254300,1.1503451456724900,1.1618620334983400,1.1853436881210600,0.7623493752191020,0.7451690319147840,0.7322683059401730,0.73006662328983,0.7310308262303780,0.10800000000006100,27.860000000000000,0.044563957615044700,-60.74000000000000,-0.03131854898872400,66.82460026068250,0.054468319499270500,0.018759659149537900,0.01305969080907380,0.01172544718491170,0.02350144232022910,33.65124811949770,25.052211479228700,8.370955739937970,14.798624936121500,81.87304027478590,0.06704623946375250,F,child,n.a.,ok,ok,other,other
F1_diapix_ind_fac2,F1,foot,547.473,547.547,BUSH,keyword,is on the bush,child,616.35,609.75,610.51,596.29,564.61,2175.28,2240.21,2267.97,2287.23,2261.01,F1_diapix_corrected,NA,sp,547.473,547.547,is on the bush,BUSH,foot,NA,NA,NA,NA,NA,,F1,2491,599.502,2246.3400000000000,435.9038461538460,3442.9476307692300,1003.6989833333300,435.9038461538460,435.9038461538460,1939.4257384615400,625.1688918803420,1939.4257384615400,0.9858935849258000,0.9753364377520990,0.9765521092448290,0.9538062557887650,0.9031319493550030,1.1216103596343700,1.1550893419497800,1.169402857259740,1.1793336319308400,1.165814166101330,0.07400000000006910,-51.74000000000000,-0.0827616355707973,85.73000000000000,0.04420380646696280,100.13321377045700,0.0938267809770865,0.03510406833007460,0.014365047083344200,0.024819229138169500,0.052446747171374400,65.26457614969990,27.77040150952070,23.94067668216610,41.123117586097300,158.09877192748400,0.12673509172296300,F,child,n.a.,ok,ok,other,other
F1_diapix_ind_fac2,F1,goat,593.134,593.341,NO,n,no,child,621.89,571.03,495.67,490.87,517.33,1930.5,1867.87,1862.91,1875.53,1805.11,F1_diapix_corrected,NA,sp,593.134,593.341,no,NO,goat,0,0,n,n,1,,F1,69,539.358,1868.384,435.9038461538460,3442.9476307692300,1003.6989833333300,435.9038461538460,435.9038461538460,1939.4257384615400,625.1688918803420,1939.4257384615400,0.9947551902806940,0.9134011743330570,0.7928577484224410,0.7851798232052040,0.8275043859652210,0.995397741566213,0.9631046773060250,0.9605472192391160,0.967054300046454,0.9307445828948910,0.20699999999999400,-104.56000000000000,-0.16725080431547300,-125.3900000000000,-0.06465315867132220,163.26495551709800,0.1793121927542900,0.08752895469569490,0.12057055246631400,0.010064424289282700,0.055765259547976400,80.67996343578750,75.52305078583620,13.502014664486100,75.2270430098114,244.93207189592100,0.27392919099926800,F,child,not.rolling,ok,ok,nasal,final.open
F1_diapix_ind_fac2,F1,goat,600.34,600.645,NO,n,no,child,483.49,487.57,540.49,616.55,487.72,1849.04,1521.54,1376.32,1268.18,1297.83,F1_diapix_corrected,NA,sp,600.34,600.645,no,NO,goat,0,0,n,n,1,,F1,69,523.164,1462.5820000000000,435.9038461538460,3442.9476307692300,1003.6989833333300,435.9038461538460,435.9038461538460,1939.4257384615400,625.1688918803420,1939.4257384615400,0.7733750131837020,0.7799012496183540,0.8645503751383880,0.986213498476518,0.7801411847813920,0.9533956177495940,0.7845311990171750,0.7096533642436730,0.6538945909865010,0.6691826215679240,0.30499999999995,4.230000000000020,0.006766171597689890,-551.21,-0.2842129961816690,551.226230326533,0.28429352485881700,0.16899048398013000,0.1130140017505550,0.13383182123670600,0.2066386274410490,327.5254133651310,154.56188016454800,132.2096184095540,132.19792509718100,746.4948370364150,0.6224749344084410,F,child,not.rolling,ok,ok,nasal,final.open
F1_diapix_ind_fac2,F1,goat,631.436,631.652,NO,n,no,child,661.04,701.61,818.99,505.48,562.91,1868.78,1542.95,1131.19,992.23,783.12,F1_diapix_corrected,NA,sp,631.436,631.652,no,NO,goat,0,0,n,n,1,,F1,69,650.0060000000000,1263.654,435.9038461538460,3442.9476307692300,1003.6989833333300,435.9038461538460,435.9038461538460,1939.4257384615400,625.1688918803420,1939.4257384615400,1.0573782678337800,1.1222727315969700,1.3100299945134800,0.808549508085168,0.9004126841738980,0.963573888362656,0.7955705492616360,0.5832602803845040,0.5116102051873830,0.40378962930605200,0.21600000000000800,-98.13,-0.15696558365988300,-1085.6600000000000,-0.5597842590566040,1090.0858372165000,0.5813747596355030,0.18010111986382500,0.2834227232396500,0.5065732045263790,0.1416478722201330,328.34602753802300,428.16394290038000,342.92623361300300,216.85293864737000,1316.289142698780,1.1117449198499900,F,child,not.rolling,ok,ok,nasal,final.open
F1_diapix_ind_fac2,F1,price,645.729,645.849,TIGER,keyword,d'you got a tiger?,child,1149.46,1138.25,1156.43,913.66,812.28,2224.14,2292.28,2174.43,2088.96,2504.21,F1_diapix_corrected,NA,sp,645.729,645.849,d'you got a tiger?,TIGER,price,g,g,t,t,1,,F1,2504,1034.016,2256.804,435.9038461538460,3442.9476307692300,1003.6989833333300,435.9038461538460,435.9038461538460,1939.4257384615400,625.1688918803420,1939.4257384615400,1.8386391500426900,1.8207079955249300,1.8497881372852200,1.4614610737459300,1.2992968948868800,1.14680338405961,1.1819374954868700,1.1211720855704800,1.0771023394054200,1.2912121100272100,0.12000000000000500,-337.18000000000000,-0.5393422551558070,280.07000000000000,0.1444087259675990,438.32585743941700,0.5583403516961100,0.03944530502002240,0.06736534485256010,0.39081971649866300,0.2685893050379100,69.0559461596179,119.24401410553100,257.37597751150000,427.44644916059400,873.1223869372420,0.7662196714091560,F,child,n.a.,ok,ok,coronal,medial.open
F1_diapix_ind_fac2,F1,price,647.633,647.714,TIGER,keyword,d'you got tiger,child,917.44,898.35,804.46,675.81,651.86,2518.65,2609.21,2739.92,2891.02,3061.18,F1_diapix_corrected,NA,sp,647.633,647.714,d'you got tiger,TIGER,price,g,g,t,t,1,,F1,2505,789.5840000000000,2763.996,435.9038461538460,3442.9476307692300,1003.6989833333300,435.9038461538460,435.9038461538460,1939.4257384615400,625.1688918803420,1939.4257384615400,1.4675074398545100,1.4369716914384600,1.286788275053800,1.0810038835543200,1.0426942358558200,1.2986576129478100,1.3453518473307300,1.412748086025430,1.4906577460879300,1.5783950575123900,0.08100000000001730,-265.58000000000000,-0.42481320399869200,542.5300000000000,0.2797374445645780,604.045972836505,0.5086445676335830,0.05579232434605960,0.16461261053503900,0.22003893045519300,0.09573643466713670,92.55021177717530,160.93612459606500,198.44906777306900,171.83721395553400,623.7726181018420,0.536180300003428,F,child,n.a.,ok,ok,coronal,medial.open
F1_diapix_ind_fac2,F1,trap,654.639,654.762,CAT,keyword,d'you got a -- d'you got a cat?,child,1324.52,1415.52,1440.11,1456.68,1410.35,2210.65,2379.32,2408.13,2325.19,2311.7,F1_diapix_corrected,NA,sp,654.639,654.762,d'you got a .. d'you got a cat?,CAT,trap,NA,NA,NA,NA,NA,,F1,0,1409.4360000000000,2326.9980000000000,435.9038461538460,3442.9476307692300,1003.6989833333300,435.9038461538460,435.9038461538460,1939.4257384615400,625.1688918803420,1939.4257384615400,2.1186594809863200,2.2642201465631000,2.303553517623900,2.330058355300910,2.255950381277040,1.1398477168574700,1.2268167596287600,1.2416716723117600,1.1989064360074300,1.191950768805290,0.1229999999999340,85.82999999999990,0.13729090029071400,101.05000000000000,0.05210305194781960,132.5816405087820,0.14684522234281900,0.16956273695511400,0.04204500576556180,0.05031274049829870,0.07443368269909480,191.6522081792960,37.877225347166000,84.57900744274560,48.254005015128200,362.36244598433500,0.33635416591806900,F,child,n.a.,ok,ok,other,other
F1_diapix_ind_fac2,F1,face,661.66,662.074,A,n,d'you got a,child,711.46,634.24,611.36,595.57,579.87,3052.52,3107.09,3295.57,3502.45,3518.71,F1_diapix_corrected,NA,sp,661.66,662.074,d'you got a,A,face,0,0,t,ʔ,1,,F1,2507,626.5,3295.268,435.9038461538460,3442.9476307692300,1003.6989833333300,435.9038461538460,435.9038461538460,1939.4257384615400,625.1688918803420,1939.4257384615400,1.1380284739698400,1.0145098520375400,0.9779117418353810,0.9526545670061790,0.9275413532748010,1.573929818226210,1.6020670131276700,1.6992504196702200,1.8059211706545400,1.8143050956884000,0.41399999999998700,-131.59000000000000,-0.21048712069503700,466.19000000000000,0.24037527746218700,484.4058672229310,0.3195075930138600,0.12668287848393800,0.1038462140743940,0.10962013499312200,0.02647571911943620,94.55587395820540,189.8636479160770,207.48170642251800,22.60260162016770,514.5038299169680,0.3666249466708900,F,child,n.a.,ok,ok,coronal,final.open
F1_diapix_ind_fac2,F1,goat,663.901,664.038,GHOST,keyword,ghost,child,779.82,748.16,716.64,691.11,649.28,2478.1,2431.73,2286.74,2496.46,2539.34,F1_diapix_corrected,NA,sp,663.901,664.038,ghost,GHOST,goat,st,s,g,g,1,,F1,2508,717.0020000000000,2446.4740000000000,435.9038461538460,3442.9476307692300,1003.6989833333300,435.9038461538460,435.9038461538460,1939.4257384615400,625.1688918803420,1939.4257384615400,1.2473749256053200,1.1967326105266300,1.146314234933440,1.1054772701842600,1.0385673510515500,1.2777493620177300,1.253840222791410,1.1790809798234200,1.2872160817976600,1.3093257192793300,0.1370000000000570,-130.54000000000000,-0.20880757455376700,61.24000000000020,0.03157635726159810,144.19094701124600,0.21118160319719800,0.056002598288590800,0.09017181935949420,0.11558917755959900,0.07046824354215630,56.14741757195960,148.3765833950900,211.2682164926850,59.90361675224640,475.6958342119810,0.33223183874984000,F,child,not.rolling,ok,ok,velar,closed
F1_diapix_ind_fac2,F1,goat,665.478,665.613,GHOST,keyword,ghost,child,603.49,638.84,618.41,657.36,532.57,2639.08,2525.93,2469.02,2614.05,2618.59,F1_diapix_corrected,NA,sp,665.478,665.613,ghost,GHOST,goat,st,s,g,g,1,,F1,2508,610.134,2573.3340000000000,435.9038461538460,3442.9476307692300,1003.6989833333300,435.9038461538460,435.9038461538460,1939.4257384615400,625.1688918803420,1939.4257384615400,0.9653231436146200,1.021867863704060,0.9891886944981970,1.051491858500570,0.8518817985299480,1.3607533135522200,1.3024113014008500,1.2730675637823400,1.3478474314121500,1.350188330529850,0.1350000000001050,-70.92000000000000,-0.11344134508467200,-20.48999999999980,-0.010564983022373300,73.82063735839720,0.11393225022302800,0.08124712765300510,0.0439201894054366,0.09733299978649560,0.19962378578253900,118.54343085974900,60.46596563356930,150.1692491823810,124.87255783397700,454.0512035096760,0.42212410262747600,F,child,not.rolling,ok,ok,velar,closed
F1_diapix_ind_fac2,F1,fleece,668.329,668.406,PEOPLE,keyword,the people,child,437.07,509,545.59,508.55,461.14,3459.45,3458.09,3487.1,3423.1,3317.78,F1_diapix_corrected,NA,sp,668.329,668.406,the people,PEOPLE,fleece,NA,NA,NA,NA,NA,,F1,2510,492.27,3429.1040000000000,435.9038461538460,3442.9476307692300,1003.6989833333300,435.9038461538460,435.9038461538460,1939.4257384615400,625.1688918803420,1939.4257384615400,0.6991230780620090,0.8141799865778080,0.8727081706817020,0.8134601810886920,0.737624673890944,1.7837496591873800,1.7830484206851600,1.798006456677310,1.765006997749450,1.7107022631512800,0.07699999999999820,24.070000000000000,0.038501595828934900,-141.67000000000000,-0.07304739603609690,143.70022199008600,0.08257296742293470,0.1150590454186460,0.06040936330769930,0.06781805482572510,0.09327394251191820,71.94285579541590,46.694841256824000,73.94566653969660,115.49896319880900,308.08232679074600,0.33656040606398800,F,child,n.a.,ok,ok,other,other
F1_diapix_ind_fac2,F1,face,675.419,675.956,A,n,d'you got a,child,624.25,604.41,607.22,598.61,563.21,2789.94,3039.7,3111.57,3316.88,3366.17,F1_diapix_corrected,NA,sp,675.419,675.956,d'you got a,A,face,0,0,t,ʔ,1,,F1,2507,599.54,3124.852,435.9038461538460,3442.9476307692300,1003.6989833333300,435.9038461538460,435.9038461538460,1939.4257384615400,625.1688918803420,1939.4257384615400,0.9985301701791690,0.9667947459479240,0.9712895313355140,0.9575172529770960,0.9008925544999750,1.4385392256437400,1.5673196141097200,1.6043769752526200,1.710238208260110,1.7356529478000200,0.5370000000000350,-61.040000000000000,-0.09763761567919340,576.23,0.29711372215628000,579.4539623645700,0.3127453722904260,0.13263304868917900,0.03732895806951570,0.10675334329681600,0.0620666211703711,250.54676848844000,71.92491223491380,205.4904576859960,60.68495777373500,588.6470961830840,0.33878197122588200,F,child,n.a.,ok,ok,coronal,final.open
F1_diapix_ind_fac2,F1,face,677.458,677.567,BABY,keyword,baby?,child,748.11,656.49,551.73,506.22,488.8,2789.55,3023.72,3238.42,3285.35,3364.46,F1_diapix_corrected,NA,sp,677.458,677.567,baby?,BABY,face,b,b,b,b,1,,F1,2512,590.2700000000000,3140.3,435.9038461538460,3442.9476307692300,1003.6989833333300,435.9038461538460,435.9038461538460,1939.4257384615400,625.1688918803420,1939.4257384615400,1.1966526321389500,1.0501002345549400,0.8825295166887510,0.8097331882228250,0.7818687179552710,1.4383381351909000,1.559080061708670,1.6697829340807300,1.6939808185726800,1.7347712435067900,0.10900000000003700,-259.31,-0.41478391418367700,574.9100000000000,0.29643310831589300,630.684694756421,0.5098218151191200,0.18988474940564200,0.2008359316397730,0.07671273070360930,0.04939926588115330,251.45539027827500,238.89484632365000,65.37266248211090,81.00523748499240,636.7281365690280,0.51683267763017800,F,child,n.a.,ok,ok,labial,medial.open
F1_diapix_ind_fac2,F1,lot,716.445,716.524,SOCK,keyword,d'you got a sock?,child,1048.84,1153.71,1193.6,1188.92,1145.42,1677.84,1755.96,1705.96,1701.94,1644.73,F1_diapix_corrected,NA,sp,716.445,716.524,d'you got a sock?,SOCK,lot,NA,NA,NA,NA,NA,,F1,2515,1146.098,1697.286,435.9038461538460,3442.9476307692300,1003.6989833333300,435.9038461538460,435.9038461538460,1939.4257384615400,625.1688918803420,1939.4257384615400,1.677690642676360,1.8454373129954500,1.9092440706861900,1.9017580935993900,1.832176896318180,0.8651220651175630,0.9054020296713840,0.8796212023839920,0.8775484238700860,0.8480500012878520,0.07899999999995090,96.58000000000020,0.154486253641817,-33.1099999999999,-0.01707206382971110,102.09783788112300,0.1554266963159470,0.17251498760280900,0.06881826343804130,0.007767642094734470,0.0755757894429584,130.76869388351300,63.962583593848000,6.1695056528054400,71.8695630987138,272.7703462288810,0.3246766825785430,F,child,n.a.,ok,ok,other,other
F1_diapix_ind_fac2,F1,lot,718.292,718.351,SOCK,keyword,d'you got a sock,child,704.19,674.39,668.05,720.39,789.48,1689.43,1658.26,1583.42,1526.06,1461.31,F1_diapix_corrected,NA,sp,718.292,718.351,d'you got a sock,SOCK,lot,NA,NA,NA,NA,NA,,F1,2516,711.3,1583.696,435.9038461538460,3442.9476307692300,1003.6989833333300,435.9038461538460,435.9038461538460,1939.4257384615400,625.1688918803420,1939.4257384615400,1.1263996164012300,1.0787324973442200,1.0685912377864500,1.152312614009410,1.262826750105010,0.8710980608827800,0.8550262931518200,0.8164375508680510,0.7868617858039550,0.753475614466782,0.05899999999996910,85.29000000000000,0.13642713370377400,-228.12000000000000,-0.11762244641599800,243.5428473595560,0.18013162607246900,0.050303637613926300,0.03989907488227160,0.08879186176554510,0.11544700391743400,43.1231828602668,75.10806348189250,77.65079007968960,94.68891487391760,290.5709512957660,0.29444157817917700,F,child,n.a.,ok,ok,other,other
F1_diapix_ind_fac2,F1,foot,726.612,726.724,BUSH,keyword,d'you got a bush?,child,497.5,532.92,552.41,532.63,649.96,1963.92,2292.62,2296.52,2241.38,2413.62,F1_diapix_corrected,NA,sp,726.612,726.724,d'you got a bush?,BUSH,foot,NA,NA,NA,NA,NA,,F1,2517,553.0840000000000,2241.6120000000000,435.9038461538460,3442.9476307692300,1003.6989833333300,435.9038461538460,435.9038461538460,1939.4257384615400,625.1688918803420,1939.4257384615400,0.7957849574115120,0.8524416472437040,0.8836172227611930,0.851977772595163,1.0396550571239900,1.012629646525110,1.1821128051124200,1.1841237096408400,1.1556926133083000,1.2445024071479100,0.11200000000008000,152.46000000000000,0.24387009971248100,449.7000000000000,0.23187276062280500,474.841175131222,0.3365079533274310,0.17870232664258900,0.031240362447785700,0.042536831634227400,0.20762933947289100,330.6028832300160,19.876370393006900,58.58044042169690,208.4057256890990,617.4654197338190,0.4601088601974930,F,child,n.a.,ok,ok,other,other
F1_diapix_ind_fac2,F1,foot,729.464,729.598,BUSH,keyword,a bush,child,618.4,743.92,804.18,795.44,692.22,2646.51,2656.82,2657.83,2478.88,2511.3,F1_diapix_corrected,NA,sp,729.464,729.598,a bush,BUSH,foot,NA,NA,NA,NA,NA,,F1,2518,730.832,2590.268,435.9038461538460,3442.9476307692300,1003.6989833333300,435.9038461538460,435.9038461538460,1939.4257384615400,625.1688918803420,1939.4257384615400,0.9891726988206610,1.189950443251400,1.2863403960827900,1.2723601739164100,1.1072527903907500,1.3645843444871300,1.3699003510737900,1.3704211237849900,1.2781515429234200,1.294867831336560,0.13399999999990100,73.82000000000010,0.11808009157008600,-135.21000000000000,-0.06971651315056590,154.04913664152800,0.13712512618434700,0.2008481082428330,0.09639135962862420,0.09332267765228610,0.16595144589005900,125.94271118250500,60.26846356097030,179.1633056739020,108.1916115047740,473.5660919221520,0.5565135914138020,F,child,n.a.,ok,ok,other,other
F1_diapix_ind_fac2,F1,foot,732.517,732.587,A,n,a bush,child,895.68,883.14,851.89,827.56,757.57,2887.48,2483.28,2290.79,2490.24,2385.44,F1_diapix_corrected,NA,BUSH,732.517,732.587,a bush,A,foot,NA,NA,NA,NA,NA,,F1,2518,843.168,2507.4460000000000,435.9038461538460,3442.9476307692300,1003.6989833333300,435.9038461538460,435.9038461538460,1939.4257384615400,625.1688918803420,1939.4257384615400,1.432700845536370,1.412642265906340,1.362655773606620,1.3237382901617500,1.211784543087920,1.4888324635159800,1.2804202557247100,1.1811692268337000,1.284008946883110,1.229972332888740,0.06999999999993630,-138.1100000000000,-0.22091630244845000,-502.04000000000000,-0.2588601306272480,520.690439416742,0.3403124739351330,0.20937524918960500,0.11112792695066500,0.10995716683109900,0.12431249790688200,404.394475234269,195.0101602481270,200.92847334312800,126.02237936176200,926.3554881872860,0.5547728408782520,F,child,n.a.,ok,ok,other,final.open
F1_diapix_ind_fac2,F1,price,748.963,749.093,INSIDE,keyword,I -- I -- I have nothing inside the fence,child,829.74,874.25,858.7,770.78,722.55,2139.53,2184.12,2330.45,2459.21,2645.84,F1_diapix_corrected,NA,THE,748.963,749.093,I .. I .. I have nothing inside the fence,INSIDE,price,d,d,s,θ,1,,F1,0,811.2040000000000,2351.83,435.9038461538460,3442.9476307692300,1003.6989833333300,435.9038461538460,435.9038461538460,1939.4257384615400,625.1688918803420,1939.4257384615400,1.3272253478645800,1.3984221085769100,1.3735488300085700,1.2329148331128500,1.1557676803571600,1.1031770681238800,1.1261684098987800,1.2016185790380600,1.2680093654685600,1.3642388814014800,0.12999999999999500,-107.19000000000000,-0.1714576675074170,506.31000000000000,0.26106181327759100,517.5321363934800,0.31233155796183600,0.07481698024205140,0.07944437053614610,0.15551738682772500,0.12333613791178300,63.00323959924580,147.15390378783700,155.91364276419200,192.76122483528700,558.8320109865620,0.433114875517706,F,child,n.a.,ok,ok,coronal,closed
F1_diapix_ind_fac2,F1,price,751.463,751.576,INSIDE,keyword,I got nothing inside a fence it's closed,child,648.64,674.23,660.09,584.87,560.19,2360.44,2475.13,2593.58,2817.84,2855.66,F1_diapix_corrected,NA,A,751.463,751.576,I got nothing inside a fence it's closed,INSIDE,price,d,d,s,θ,1,,F1,2523,625.604,2620.5300000000000,435.9038461538460,3442.9476307692300,1003.6989833333300,435.9038461538460,435.9038461538460,1939.4257384615400,625.1688918803420,1939.4257384615400,1.0375436276892500,1.0784765665036500,1.0558586784678700,0.9355391920427560,0.8960618598841310,1.217081919245040,1.2762179808768600,1.3372927607206900,1.452924927270110,1.4724255450302900,0.11300000000005600,-88.44999999999990,-0.141481767805122,495.2200000000000,0.2553436257852470,503.0569062243350,0.29192029365979100,0.07192064561240620,0.06512831636217440,0.16687593222065900,0.044031055488044000,117.51018764345500,119.29099756477800,236.53878328933700,45.16032329379380,518.5002917913650,0.3479559496832830,F,child,n.a.,ok,ok,coronal,closed
F1_diapix_ind_fac2,F1,goat,752.579,752.71,CLOSED,keyword,I got nothing inside a fence it's closed,child,655.71,641.42,563.95,459.01,438.16,2022.92,2089.74,2226.74,2127.7,2336.83,F1_diapix_corrected,NA,sp,752.579,752.71,I got nothing inside a fence it's closed,CLOSED,goat,zd,z,kl,l,1,,F1,2523,551.65,2160.7860000000000,435.9038461538460,3442.9476307692300,1003.6989833333300,435.9038461538460,435.9038461538460,1939.4257384615400,625.1688918803420,1939.4257384615400,1.0488525717071400,1.0259947485083300,0.9020762346376330,0.7342175945757950,0.7008666069134230,1.0430510227242300,1.0775045203111000,1.1481439870785500,1.0970773243876900,1.2049082125999300,0.1310000000000860,-217.55,-0.3479859647937180,313.91000000000000,0.16185718987570600,381.9260276545710,0.38378637496382600,0.04134638529976730,0.14263846726991800,0.1754546296960900,0.11287067303200500,68.33093369770360,157.38678756490300,144.2959639075190,210.1667894792140,580.1804746493390,0.47231015529778100,F,child,not.rolling,ok,ok,approx.glide,closed
F1_diapix_ind_fac2,F1,foot,768.28,768.425,BOOK,keyword,a book? yeah a cat,child,528.31,590.68,627.37,715.12,731.58,2313.54,2429.19,2450.14,2495.11,2399.59,F1_diapix_corrected,NA,YEAH,768.28,768.425,"a book? yeah, a cat",BOOK,foot,NA,NA,NA,NA,NA,,F1,0,638.6120000000000,2417.514,435.9038461538460,3442.9476307692300,1003.6989833333300,435.9038461538460,435.9038461538460,1939.4257384615400,625.1688918803420,1939.4257384615400,0.84506763989965,0.9448326806911190,1.0035208215703700,1.1438828919479800,1.1702117771720900,1.1928995032494700,1.2525305567652100,1.2633327233986200,1.2865199994609000,1.2372683070110700,0.1449999999999820,203.2700000000000,0.3251441372724380,86.05000000000020,0.04436880376160210,220.73353936364100,0.3281574328731160,0.11622790502938800,0.0596739866595083,0.14226440374133300,0.0558474655317255,131.3961163809650,42.2499538461286,98.60204561772550,96.92781850428700,369.1759343491060,0.374013760961955,F,child,n.a.,ok,ok,other,other
F1_diapix_ind_fac2,F1,trap,769.446,769.521,CAT,keyword,a book? yeah a cat,child,1304.04,1245.07,1262.6,1253.67,1259.9,2325.94,2339.74,2252.13,2212.39,2259.98,F1_diapix_corrected,NA,sp,769.446,769.521,"a book? yeah, a cat",CAT,trap,NA,NA,NA,NA,NA,,F1,0,1265.0560000000000,2278.036,435.9038461538460,3442.9476307692300,1003.6989833333300,435.9038461538460,435.9038461538460,1939.4257384615400,625.1688918803420,1939.4257384615400,2.08590033339278,1.9915738229635200,2.01961424568397,2.0053301056444000,2.0152954127492700,1.1992931484167400,1.2064086567480600,1.1612354911750900,1.1407448896470700,1.1652830810592100,0.07499999999993180,-44.13999999999990,-0.07060492064350580,-65.96000000000000,-0.03401006735752770,79.36662522748460,0.07836925099003640,0.09459450844829440,0.053168413501103700,0.024978018489264700,0.026484527246549800,60.56319757080200,89.34658919063420,40.7309771549863,47.99605192096550,238.6368158373880,0.1992254676852130,F,child,n.a.,ok,ok,other,other
